KEY,FREQ,CURRENCY,CURRENCY_DENOM,EXR_TYPE,EXR_SUFFIX,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,NAT_TITLE,SOURCE_AGENCY,SOURCE_PUB,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
EXR.D.HUF.EUR.SP00.A,D,HUF,EUR,SP00,A,2026-09-08,363.95,A,F,,,P1D,,A,,,,,,,99Q1=100,,,2,,4F0,,Hungarian forint/Euro ECB reference exchange rate,"ECB reference exchange rate, Hungarian forint/Euro, 2.15 pm (C.E.T.)",HUF,0
EXR.D.HUF.EUR.SP00.A,D,HUF,EUR,SP00,A,2026-09-09,363.95,A,F,,,P1D,,A,,,,,,,99Q1=100,,,2,,4F0,,Hungarian forint/Euro ECB reference exchange rate,"ECB reference exchange rate, Hungarian forint/Euro, 2.15 pm (C.E.T.)",HUF,0
EXR.D.HUF.EUR.SP00.A,D,HUF,EUR,SP00,A,2026-09-10,364.75,A,F,,,P1D,,A,,,,,,,99Q1=100,,,2,,4F0,,Hungarian forint/Euro ECB reference exchange rate,"ECB reference exchange rate, Hungarian forint/Euro, 2.15 pm (C.E.T.)",HUF,0
EXR.D.HUF.EUR.SP00.A,D,HUF,EUR,SP00,A,2026-09-11,364.45,A,F,,,P1D,,A,,,,,,,99Q1=100,,,2,,4F0,,Hungarian forint/Euro ECB reference exchange rate,"ECB reference exchange rate, Hungarian forint/Euro, 2.15 pm (C.E.T.)",HUF,0
EXR.D.HUF.EUR.SP00.A,D,HUF,EUR,SP00,A,2026-09-14,365.33,A,F,,,P1D,,A,,,,,,,99Q1=100,,,2,,4F0,,Hungarian forint/Euro ECB reference exchange rate,"ECB reference exchange rate, Hungarian forint/Euro, 2.15 pm (C.E.T.)",HUF,0
EXR.D.HUF.EUR.SP00.A,D,HUF,EUR,SP00,A,2026-09-15,366.03,A,F,,,P1D,,A,,,,,,,99Q1=100,,,2,,4F0,,Hungarian forint/Euro ECB reference exchange rate,"ECB reference exchange rate, Hungarian forint/Euro, 2.15 pm (C.E.T.)",HUF,0
EXR.D.HUF.EUR.SP00.A,D,HUF,EUR,SP00,A,2026-09-16,364.45,A,F,,,P1D,,A,,,,,,,99Q1=100,,,2,,4F0,,Hungarian forint/Euro ECB reference exchange rate,"ECB reference exchange rate, Hungarian forint/Euro, 2.15 pm (C.E.T.)",HUF,0
EXR.D.HUF.EUR.SP00.A,D,HUF,EUR,SP00,A,2026-09-17,362.98,A,F,,,P1D,,A,,,,,,,99Q1=100,,,2,,4F0,,Hungarian forint/Euro ECB reference exchange rate,"ECB reference exchange rate, Hungarian forint/Euro, 2.15 pm (C.E.T.)",HUF,0
EXR.D.HUF.EUR.SP00.A,D,HUF,EUR,SP00,A,2026-09-18,364.28,A,F,,,P1D,,A,,,,,,,99Q1=100,,,2,,4F0,,Hungarian forint/Euro ECB reference exchange rate,"ECB reference exchange rate, Hungarian forint/Euro, 2.15 pm (C.E.T.)",HUF,0
EXR.D.HUF.EUR.SP00.A,D,HUF,EUR,SP00,A,2026-09-21,362.4,A,F,,,P1D,,A,,,,,,,99Q1=100,,,2,,4F0,,Hungarian forint/Euro ECB reference exchange rate,"ECB reference exchange rate, Hungarian forint/Euro, 2.15 pm (C.E.T.)",HUF,0
EXR.D.HUF.EUR.SP00.A,D,HUF,EUR,SP00,A,2026-09-22,361.58,A,F,,,P1D,,A,,,,,,,99Q1=100,,,2,,4F0,,Hungarian forint/Euro ECB reference exchange rate,"ECB reference exchange rate, Hungarian forint/Euro, 2.15 pm (C.E.T.)",HUF,0
EXR.D.HUF.EUR.SP00.A,D,HUF,EUR,SP00,A,2026-09-23,364.29,A,F,,,P1D,,A,,,,,,,99Q1=100,,,2,,4F0,,Hungarian forint/Euro ECB reference exchange rate,"ECB reference exchange rate, Hungarian forint/Euro, 2.15 pm (C.E.T.)",HUF,0
EXR.D.HUF.EUR.SP00.A,D,HUF,EUR,SP00,A,2026-09-24,366.15,A,F,,,P1D,,A,,,,,,,99Q1=100,,,2,,4F0,,Hungarian forint/Euro ECB reference exchange rate,"ECB reference exchange rate, Hungarian forint/Euro, 2.15 pm (C.E.T.)",HUF,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-09-25,4.2638,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-09-26,4.2705,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-09-29,4.2695,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-09-30,4.2698,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-10-01,4.2583,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-10-02,4.2565,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-10-03,4.2555,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-10-06,4.2528,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-10-07,4.2535,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-10-08,4.2508,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-10-09,4.2548,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-10-10,4.2576,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-10-13,4.2615,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-10-14,4.2625,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-10-15,4.256,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-10-16,4.2513,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-10-17,4.245,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-10-20,4.2468,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-10-21,4.2393,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-10-22,4.2312,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-10-23,4.2327,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-10-24,4.2408,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-10-27,4.235,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-10-28,4.2375,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-10-29,4.2418,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-10-30,4.245,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-10-31,4.256,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-11-03,4.254,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-11-04,4.257,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-11-05,4.2583,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-11-06,4.2528,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-11-07,4.248,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-11-10,4.234,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-11-11,4.23,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-11-12,4.228,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-11-13,4.228,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-11-14,4.2328,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-11-17,4.2228,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-11-18,4.244,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-11-19,4.2283,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-11-20,4.232,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-11-21,4.2448,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-11-24,4.2303,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-11-25,4.2228,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-11-26,4.2313,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-11-27,4.2345,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-11-28,4.239,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-12-01,4.2283,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-12-02,4.238,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-12-03,4.2318,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-12-04,4.2313,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-12-05,4.2323,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-12-08,4.2305,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-12-09,4.2303,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-12-10,4.2248,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-12-11,4.227,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-12-12,4.2225,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-12-15,4.2215,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-12-16,4.2208,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-12-17,4.21,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-12-18,4.2053,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-12-19,4.2105,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-12-22,4.2138,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-12-23,4.232,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-12-24,4.2135,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-12-29,4.2295,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-12-30,4.2263,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2025-12-31,4.221,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2026-01-02,4.2123,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2026-01-05,4.2178,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2026-01-06,4.2105,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2026-01-07,4.2148,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2026-01-08,4.2093,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2026-01-09,4.2138,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2026-01-12,4.2093,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2026-01-13,4.2118,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2026-01-14,4.218,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
EXR.D.PLN.EUR.SP00.A,D,PLN,EUR,SP00,A,2026-01-15,4.2093,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Polish zloty/Euro ECB reference exchange rate,"ECB reference exchange rate, Polish zloty/Euro, 2.15 pm (C.E.T.)",PLN,0
